id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
6832,12 08 1968,Burma,Hong Kong,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6833,12 08 1968,India,Vietnam Republic,3,2,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6834,12 08 1968,Indonesia,Western Australia,4,5,Merdeka Tournament,Ipoh,Malaysia,TRUE
6835,12 08 1968,South Korea,Singapore,3,2,Merdeka Tournament,Ipoh,Malaysia,TRUE
6836,14 08 1968,Burma,Thailand,0,0,Merdeka Tournament,Ipoh,Malaysia,TRUE
6837,14 08 1968,South Korea,Chinese Taipei,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6838,14 08 1968,Malaysia,Vietnam Republic,4,0,Merdeka Tournament,Ipoh,Malaysia,FALSE
6839,15 08 1968,El Salvador,Guatemala,1,0,Friendly,San Salvador,El Salvador,FALSE
6840,15 08 1968,Hong Kong,India,1,1,Merdeka Tournament,Ipoh,Malaysia,TRUE
6841,15 08 1968,Indonesia,Singapore,4,0,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6842,15 08 1968,Thailand,Vietnam Republic,2,3,Merdeka Tournament,Ipoh,Malaysia,TRUE
6843,17 08 1968,Burma,India,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6844,17 08 1968,Indonesia,South Korea,4,2,Merdeka Tournament,Ipoh,Malaysia,TRUE
6845,18 08 1968,Hong Kong,Vietnam Republic,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6846,18 08 1968,Malaysia,Burma,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
6847,18 08 1968,Norway,Finland,4,1,Nordic Championship,Oslo,Norway,FALSE
6848,18 08 1968,Peru,Chile,1,2,Copa del Pac??fico,Lima,Peru,FALSE
6849,18 08 1968,Singapore,Western Australia,4,4,Merdeka Tournament,Ipoh,Malaysia,TRUE
6850,19 08 1968,India,Thailand,0,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6851,19 08 1968,Indonesia,Chinese Taipei,10,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6852,21 08 1968,Burma,Indonesia,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6853,21 08 1968,South Korea,Thailand,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6854,21 08 1968,Peru,Chile,0,0,Copa del Pac??fico,Lima,Peru,FALSE
6855,22 08 1968,Malaysia,Western Australia,4,3,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
6856,24 08 1968,India,South Korea,0,1,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6857,24 08 1968,Indonesia,Western Australia,1,3,Merdeka Tournament,Kuala Lumpur,Malaysia,TRUE
6858,25 08 1968,Malaysia,Burma,3,0,Merdeka Tournament,Kuala Lumpur,Malaysia,FALSE
6859,27 08 1968,Singapore,South Korea,4,3,Friendly,Kallang,Singapore,FALSE
6860,28 08 1968,Singapore,Vietnam Republic,1,0,Friendly,Kallang,Singapore,FALSE
6861,29 08 1968,India,Indonesia,1,3,Friendly,Kallang,Singapore,TRUE
6862,29 08 1968,Peru,Argentina,2,2,Friendly,Lima,Peru,FALSE
6863,30 08 1968,India,Vietnam Republic,0,2,Friendly,Kallang,Singapore,TRUE
6864,30 08 1968,Singapore,Indonesia,1,0,Friendly,Kallang,Singapore,FALSE
6865,1 09 1968,Peru,Argentina,1,1,Friendly,Lima,Peru,FALSE
6866,1 09 1968,Suriname,French Guiana,2,1,Friendly,Paramaribo,Suriname,FALSE
6867,4 09 1968,Netherlands,Luxembourg,2,0,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE
6868,10 09 1968,Israel,Northern Ireland,2,3,Friendly,Jaffa,Israel,FALSE
6869,11 09 1968,El Salvador,Costa Rica,1,1,Friendly,San Salvador,El Salvador,FALSE
6870,11 09 1968,Finland,Sweden,0,3,Nordic Championship,Helsinki,Finland,FALSE
6871,15 09 1968,Norway,Sweden,1,1,Nordic Championship,Oslo,Norway,FALSE
6872,15 09 1968,United States,Israel,3,3,Friendly,New York,United States,FALSE
6873,17 09 1968,New Zealand,Fiji,5,0,Friendly,Auckland,New Zealand,FALSE
6874,19 09 1968,New Caledonia,Fiji,2,1,Friendly,Noum??a,New Caledonia,FALSE
6875,22 09 1968,Ghana,Benin,3,0,Friendly,Accra,Ghana,FALSE
6876,22 09 1968,Switzerland,Austria,1,0,Friendly,Berne,Switzerland,FALSE
6877,25 09 1968,Denmark,Czechoslovakia,0,3,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
6878,25 09 1968,France,Germany,1,1,Friendly,Marseille,France,FALSE
6879,25 09 1968,United States,Israel,0,4,Friendly,Philadelphia,United States,FALSE
6880,25 09 1968,Yugoslavia,Finland,9,1,FIFA World Cup qualification,Belgrade,Yugoslavia,FALSE
6881,28 09 1968,Tanzania,Uganda,0,2,Friendly,Dar es Salaam,Tanzania,FALSE
6882,29 09 1968,Kenya,Zanzibar,3,0,Friendly,Dar es Salaam,Tanzania,TRUE
6883,29 09 1968,Mexico,Ethiopia,3,0,Friendly,Le??n,Mexico,FALSE
6884,1 10 1968,Tanzania,Kenya,3,3,Friendly,Dar es Salaam,Tanzania,FALSE
6885,2 10 1968,Uganda,Zanzibar,2,0,Friendly,Dar es Salaam,Tanzania,TRUE
6886,4 10 1968,Cura??ao,Costa Rica,1,1,Friendly,Willemstad,Netherlands Antilles,FALSE
6887,4 10 1968,Kenya,Uganda,1,1,Friendly,Dar es Salaam,Tanzania,TRUE
6888,5 10 1968,Tanzania,Zanzibar,3,0,Friendly,Dar es Salaam,Tanzania,FALSE
6889,6 10 1968,Canada,Bermuda,4,0,FIFA World Cup qualification,Toronto,Canada,FALSE
6890,6 10 1968,Suriname,Martinique,7,0,Friendly,Paramaribo,Suriname,FALSE
6891,8 10 1968,New Zealand,New Caledonia,1,3,Friendly,Auckland,New Zealand,FALSE
6892,8 10 1968,Suriname,Martinique,0,0,Friendly,Paramaribo,Suriname,FALSE
6893,9 10 1968,Belgium,Finland,6,1,FIFA World Cup qualification,Waregem,Belgium,FALSE
6894,9 10 1968,Sweden,Norway,5,0,FIFA World Cup qualification,Solna,Sweden,FALSE
6895,9 10 1968,Turkey,Bulgaria,0,2,Friendly,Istanbul,Turkey,FALSE
6896,9 10 1968,Uganda,Zambia,2,3,Friendly,Kampala,Uganda,FALSE
6897,12 10 1968,Switzerland,Greece,1,0,FIFA World Cup qualification,Basel,Switzerland,FALSE
6898,12 10 1968,Uganda,Zambia,1,1,Friendly,Mbale,Uganda,FALSE
6899,13 10 1968,Austria,Germany,0,2,FIFA World Cup qualification,Vienna,Austria,FALSE
6900,13 10 1968,Kenya,Zambia,2,1,Friendly,Nairobi,Kenya,FALSE
6901,15 10 1968,Ethiopia,Thailand,6,0,Friendly,Le??n,Mexico,TRUE
6902,16 10 1968,Belgium,Yugoslavia,3,0,FIFA World Cup qualification,Brussels,Belgium,FALSE
6903,16 10 1968,Colombia,Mexico,0,1,Friendly,Bogot??,Colombia,FALSE
6904,16 10 1968,Denmark,Scotland,0,1,Friendly,Copenhagen,Denmark,FALSE
6905,17 10 1968,France,Spain,1,3,Friendly,Lyon,France,FALSE
6906,20 10 1968,Bermuda,Canada,0,0,FIFA World Cup qualification,Hamilton,Bermuda,FALSE
6907,20 10 1968,Czechoslovakia,Denmark,1,0,FIFA World Cup qualification,Bratislava,Czechoslovakia,FALSE
6908,20 10 1968,Haiti,United States,3,6,Friendly,Port-au-Prince,Haiti,FALSE
6909,20 10 1968,Peru,Mexico,3,3,Friendly,Lima,Peru,FALSE
6910,20 10 1968,Poland,German DR,1,1,Friendly,Szczecin,Poland,FALSE
6911,21 10 1968,Haiti,United States,5,2,Friendly,Port-au-Prince,Haiti,FALSE
6912,22 10 1968,Zambia,Tanzania,7,1,Friendly,Kitwe,Zambia,FALSE
6913,23 10 1968,Chile,Mexico,3,1,Friendly,Santiago,Chile,FALSE
6914,23 10 1968,Haiti,United States,1,0,Friendly,Port-au-Prince,Haiti,FALSE
6915,23 10 1968,Northern Ireland,Turkey,4,1,FIFA World Cup qualification,Belfast,Northern Ireland,FALSE
6916,23 10 1968,Wales,Italy,0,1,FIFA World Cup qualification,Cardiff,Wales,FALSE
6917,24 10 1968,Zambia,Tanzania,2,1,Friendly,Lusaka,Zambia,FALSE
6918,26 10 1968,Uruguay,Mexico,0,2,Friendly,Montevideo,Uruguay,FALSE
6919,27 10 1968,Bulgaria,Netherlands,2,0,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
6920,27 10 1968,Portugal,Romania,3,0,FIFA World Cup qualification,Oeiras,Portugal,FALSE
6921,27 10 1968,Yugoslavia,Spain,0,0,FIFA World Cup qualification,Belgrade,Yugoslavia,FALSE
6922,27 10 1968,Zambia,Sudan,4,2,FIFA World Cup qualification,Ndola,Zambia,FALSE
6923,28 10 1968,Nigeria,Thailand,7,2,Friendly,Le??n,Mexico,TRUE
6924,30 10 1968,Poland,Republic of Ireland,1,0,Friendly,Chorz??w,Poland,FALSE
6925,31 10 1968,Brazil,Mexico,1,2,Friendly,Rio de Janeiro,Brazil,FALSE
6926,3 11 1968,Brazil,Mexico,2,1,Friendly,Belo Horizonte,Brazil,FALSE
6927,3 11 1968,Morocco,Senegal,1,0,FIFA World Cup qualification,Casablanca,Morocco,FALSE
6928,3 11 1968,United States,Bermuda,6,2,FIFA World Cup qualification,Kansas City,United States,FALSE
6929,6 11 1968,France,Norway,0,1,FIFA World Cup qualification,Strasbourg,France,FALSE
6930,6 11 1968,Romania,England,0,0,Friendly,Bucharest,Romania,FALSE
6931,6 11 1968,Scotland,Austria,2,1,FIFA World Cup qualification,Glasgow,Scotland,FALSE
6932,8 11 1968,Sudan,Zambia,4,2,FIFA World Cup qualification,Khartoum,Sudan,FALSE
6933,10 11 1968,Republic of Ireland,Austria,2,2,Friendly,Dublin,Republic of Ireland,FALSE
6934,11 11 1968,Bermuda,United States,0,2,FIFA World Cup qualification,Hamilton,Bermuda,FALSE
6935,11 11 1968,Guadeloupe,Martinique,3,1,Friendly,Basse-Terre,Guadeloupe,FALSE
6936,14 11 1968,Costa Rica,El Salvador,3,0,Friendly,San Jos??,Costa Rica,FALSE
6937,14 11 1968,Guadeloupe,Puerto Rico,2,0,Friendly,Basse-Terre,Guadeloupe,FALSE
6938,16 11 1968,Martinique,Puerto Rico,7,0,Friendly,Basse-Terre,Guadeloupe,TRUE
6939,16 11 1968,Sierra Leone,Gambia,2,1,Friendly,Freetown,Sierra Leone,FALSE
6940,17 11 1968,Algeria,Tunisia,1,2,FIFA World Cup qualification,Algiers,Algeria,FALSE
6941,17 11 1968,Guatemala,Trinidad and Tobago,4,0,FIFA World Cup qualification,Guatemala,Guatemala,FALSE
6942,17 11 1968,Zambia,Mauritius,2,2,African Cup of Nations qualification,Lusaka,Zambia,FALSE
6943,18 11 1968,Saint Lucia,Dominica,4,0,Windward Islands Tournament,Castries,Saint Lucia,FALSE
6944,20 11 1968,Burma,Laos,3,0,King's Cup,Bangkok,Thailand,TRUE
6945,20 11 1968,Denmark,Luxembourg,5,1,Friendly,Copenhagen,Denmark,FALSE
6946,20 11 1968,Dominica,Grenada,2,6,Windward Islands Tournament,Castries,Saint Lucia,TRUE
6947,20 11 1968,Guatemala,Trinidad and Tobago,0,0,FIFA World Cup qualification,Guatemala,Guatemala,FALSE
6948,20 11 1968,Thailand,Singapore,3,0,King's Cup,Bangkok,Thailand,FALSE
6949,21 11 1968,Indonesia,Malaysia,1,0,King's Cup,Bangkok,Thailand,TRUE
6950,22 11 1968,Burma,Singapore,2,0,King's Cup,Bangkok,Thailand,TRUE
6951,22 11 1968,Thailand,Laos,1,0,King's Cup,Bangkok,Thailand,FALSE
6952,23 11 1968,Cyprus,Germany,0,1,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
6953,23 11 1968,Dominica,Saint Vincent and the Grenadines,1,1,Windward Islands Tournament,Castries,Saint Lucia,TRUE
6954,23 11 1968,Haiti,Trinidad and Tobago,4,0,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
6955,23 11 1968,Romania,Switzerland,2,0,FIFA World Cup qualification,Bucharest,Romania,FALSE
6956,24 11 1968,Burma,Indonesia,1,3,King's Cup,Bangkok,Thailand,TRUE
6957,24 11 1968,DR Congo,Tunisia,1,0,Friendly,Kinshasa,DR Congo,FALSE
6958,24 11 1968,Laos,Malaysia,0,5,King's Cup,Bangkok,Thailand,TRUE
6959,24 11 1968,Suriname,Cura??ao,6,0,FIFA World Cup qualification,Paramaribo,Suriname,FALSE
6960,25 11 1968,Haiti,Trinidad and Tobago,2,4,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
6961,26 11 1968,Indonesia,Singapore,7,0,King's Cup,Bangkok,Thailand,TRUE
6962,27 11 1968,Argentina,Chile,4,0,Copa Carlos Dittborn,Rosario,Argentina,FALSE
6963,27 11 1968,Costa Rica,Jamaica,3,0,FIFA World Cup qualification,San Jos??,Costa Rica,FALSE
6964,28 11 1968,Indonesia,Malaysia,6,1,King's Cup,Bangkok,Thailand,TRUE
6965,29 11 1968,Thailand,Burma,1,2,King's Cup,Bangkok,Thailand,FALSE
6966,1 12 1968,Cameroon,Tunisia,4,2,Friendly,Douala,Cameroon,FALSE
6967,1 12 1968,Costa Rica,Jamaica,3,1,FIFA World Cup qualification,San Jos??,Costa Rica,FALSE
6968,1 12 1968,El Salvador,Suriname,6,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
6969,1 12 1968,Ghana,Senegal,2,0,Friendly,Accra,Ghana,FALSE
6970,1 12 1968,Thailand,Malaysia,6,0,King's Cup,Bangkok,Thailand,FALSE
6971,2 12 1968,Burma,Indonesia,0,1,King's Cup,Bangkok,Thailand,TRUE
6972,4 12 1968,Chile,Argentina,2,1,Copa Carlos Dittborn,Santiago,Chile,FALSE
6973,4 12 1968,Republic of Ireland,Denmark,1,1,Friendly,Dublin,Republic of Ireland,FALSE
6974,5 12 1968,Cura??ao,Suriname,2,0,FIFA World Cup qualification,Oranjestad,Netherlands Antilles,TRUE
6975,5 12 1968,Honduras,Jamaica,3,1,FIFA World Cup qualification,Tegucigalpa,Honduras,FALSE
6976,7 12 1968,Nigeria,Cameroon,1,1,FIFA World Cup qualification,Lagos,Nigeria,FALSE
6977,8 12 1968,Haiti,Guatemala,2,0,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
6978,8 12 1968,Honduras,Jamaica,2,0,FIFA World Cup qualification,Tegucigalpa,Honduras,FALSE
6979,8 12 1968,Mauritius,Zambia,2,3,African Cup of Nations qualification,Curepipe,Mauritius,FALSE
6980,9 12 1968,New Caledonia,Tahiti,0,1,Friendly,Noum??a,New Caledonia,FALSE
6981,11 12 1968,Cyprus,Scotland,0,5,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
6982,11 12 1968,England,Bulgaria,1,1,Friendly,London,England,FALSE
6983,11 12 1968,Greece,Portugal,4,2,FIFA World Cup qualification,Piraeus,Greece,FALSE
6984,11 12 1968,Spain,Belgium,1,1,FIFA World Cup qualification,Madrid,Spain,FALSE
6985,11 12 1968,Turkey,Northern Ireland,0,3,FIFA World Cup qualification,Istanbul,Turkey,FALSE
6986,12 12 1968,El Salvador,Cura??ao,1,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
6987,12 12 1968,Kenya,Sudan,1,1,Friendly,Nairobi,Kenya,FALSE
6988,14 12 1968,Brazil,Germany,2,2,Friendly,Rio de Janeiro,Brazil,FALSE
6989,14 12 1968,Sierra Leone,Guinea,1,1,Friendly,Freetown,Sierra Leone,FALSE
6990,15 12 1968,El Salvador,Cura??ao,2,1,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
6991,15 12 1968,New Caledonia,Tahiti,1,1,Friendly,Noum??a,New Caledonia,FALSE
6992,17 12 1968,Argentina,Poland,1,0,Friendly,Mar del Plata,Argentina,FALSE
6993,17 12 1968,Brazil,Yugoslavia,3,3,Friendly,Rio de Janeiro,Brazil,FALSE
6994,18 12 1968,Chile,Germany,2,1,Friendly,Santiago,Chile,FALSE
6995,19 12 1968,Brazil,Yugoslavia,3,2,Friendly,Belo Horizonte,Brazil,FALSE
6996,22 12 1968,Argentina,Yugoslavia,1,1,Friendly,Mar del Plata,Argentina,FALSE
6997,22 12 1968,Cameroon,Nigeria,2,3,FIFA World Cup qualification,Douala,Cameroon,FALSE
6998,22 12 1968,Honduras,Costa Rica,1,0,FIFA World Cup qualification,Tegucigalpa,Honduras,FALSE
6999,22 12 1968,Mexico,Germany,0,0,Friendly,Mexico City,Mexico,FALSE
7000,22 12 1968,Suriname,El Salvador,4,1,FIFA World Cup qualification,Paramaribo,Suriname,FALSE
7001,29 12 1968,Costa Rica,Honduras,1,1,FIFA World Cup qualification,San Jos??,Costa Rica,FALSE
7002,29 12 1968,Tunisia,Algeria,0,0,FIFA World Cup qualification,Tunis,Tunisia,FALSE
7003,1 01 1969,Mexico,Italy,2,3,Friendly,Mexico City,Mexico,FALSE
7004,5 01 1969,Ethiopia,Somalia,7,0,Friendly,Addis Abeba,Ethiopia,FALSE
7005,5 01 1969,Mexico,Italy,1,1,Friendly,Mexico City,Mexico,FALSE
7006,5 01 1969,Senegal,Morocco,2,1,FIFA World Cup qualification,Dakar,Senegal,FALSE
7007,6 01 1969,Kenya,Tanzania,2,1,Friendly,Addis Abeba,Ethiopia,TRUE
7008,7 01 1969,Somalia,Uganda,1,7,Friendly,Addis Abeba,Ethiopia,TRUE
7009,8 01 1969,Kenya,Sudan,0,1,Friendly,Addis Abeba,Ethiopia,TRUE
7010,10 01 1969,Sudan,Tanzania,3,0,Friendly,Addis Abeba,Ethiopia,TRUE
7011,11 01 1969,Ethiopia,Uganda,4,0,Friendly,Addis Abeba,Ethiopia,FALSE
7012,12 01 1969,Bermuda,Denmark,1,5,Friendly,Hamilton,Bermuda,FALSE
7013,12 01 1969,Ethiopia,Sudan,0,1,Friendly,Addis Abeba,Ethiopia,FALSE
7014,15 01 1969,England,Romania,1,1,Friendly,London,England,FALSE
7015,15 01 1969,Suriname,Denmark,2,1,Friendly,Paramaribo,Suriname,FALSE
7016,17 01 1969,Saudi Arabia,Turkey,1,2,Friendly,Riyadh,Saudi Arabia,FALSE
7017,19 01 1969,Benin,Niger,1,1,Friendly,Cotonou,Dahomey,FALSE
7018,22 01 1969,Congo,Senegal,1,0,Friendly,Brazzaville,Congo,FALSE
7019,22 01 1969,Mexico,Denmark,3,0,Friendly,Mexico City,Mexico,FALSE
7020,24 01 1969,Senegal,Cameroon,3,2,Friendly,Dakar,Senegal,FALSE
7021,26 01 1969,DR Congo,Senegal,4,0,Friendly,Kinshasa,DR Congo,FALSE
7022,26 01 1969,Libya,Ethiopia,2,0,FIFA World Cup qualification,Tripoli,Libya,FALSE
7023,30 01 1969,DR Congo,Cameroon,2,1,Friendly,Kinshasa,DR Congo,FALSE
7024,1 02 1969,Malawi,Zimbabwe,2,2,Friendly,Zomba,Malawi,FALSE
7025,2 02 1969,Guinea,Sierra Leone,1,1,Friendly,Conakry,Guinea,FALSE
7026,2 02 1969,Uganda,Cameroon,2,1,African Cup of Nations qualification,Kampala,Uganda,FALSE
7027,4 02 1969,Mexico,Colombia,1,0,Friendly,Le??n,Mexico,FALSE
7028,6 02 1969,Haiti,Jamaica,1,2,Friendly,Port-au-Prince,Haiti,FALSE
7029,8 02 1969,Haiti,Jamaica,3,0,Friendly,Port-au-Prince,Haiti,FALSE
7030,8 02 1969,Zimbabwe,Malawi,4,0,Friendly,Salisbury,Rhodesia,FALSE
7031,9 02 1969,Ethiopia,Libya,5,1,FIFA World Cup qualification,Addis Abeba,Ethiopia,FALSE
7032,9 02 1969,Morocco,Hungary,1,4,Friendly,Casablanca,Morocco,FALSE
7033,9 02 1969,Zimbabwe,Malawi,1,1,Friendly,Salisbury,Rhodesia,FALSE
7034,12 02 1969,France,Hungary,2,2,Friendly,Lyon,France,FALSE
7035,13 02 1969,Morocco,Senegal,2,0,FIFA World Cup qualification,Las Palmas,Spain,TRUE
7036,16 02 1969,Kenya,Tanzania,0,1,African Cup of Nations qualification,Nairobi,Kenya,FALSE
7037,20 02 1969,Colombia,Russia,1,3,Friendly,Bogot??,Colombia,FALSE
7038,23 02 1969,Belgium,Spain,2,1,FIFA World Cup qualification,Li??ge,Belgium,FALSE
7039,23 02 1969,Guatemala,Haiti,1,1,FIFA World Cup qualification,Guatemala,Guatemala,FALSE
7040,26 02 1969,Yugoslavia,Sweden,2,1,Friendly,Split,Yugoslavia,FALSE
7041,1 03 1969,Tanzania,Kenya,1,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE
7042,7 03 1969,Iran,Iraq,2,1,Friendly,Teheran,Iran,FALSE
7043,9 03 1969,Algeria,Morocco,2,0,African Cup of Nations qualification,Algiers,Algeria,FALSE
7044,10 03 1969,Iraq,Pakistan,1,2,Friendly,Teheran,Iran,TRUE
7045,12 03 1969,England,France,5,0,Friendly,London,England,FALSE
7046,12 03 1969,Iran,Pakistan,9,1,Friendly,Teheran,Iran,FALSE
7047,12 03 1969,Israel,Greece,3,3,Friendly,Jaffa,Israel,FALSE
7048,19 03 1969,Argentina,Paraguay,1,1,Friendly,Rosario,Argentina,FALSE
7049,25 03 1969,Greece,Cyprus,1,0,Friendly,Athens,Greece,FALSE
7050,26 03 1969,Germany,Wales,1,1,Friendly,Frankfurt am Main,Germany,FALSE
7051,26 03 1969,Netherlands,Luxembourg,4,0,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE
7052,26 03 1969,Spain,Switzerland,1,0,Friendly,Valencia,Spain,FALSE
7053,29 03 1969,German DR,Italy,2,2,FIFA World Cup qualification,Berlin,German DR,FALSE
7054,6 04 1969,Portugal,Mexico,0,0,Friendly,Oeiras,Portugal,FALSE
7055,7 04 1969,Brazil,Peru,2,1,Friendly,Porto Alegre,Brazil,FALSE
7056,9 04 1969,Brazil,Peru,3,2,Friendly,Rio de Janeiro,Brazil,FALSE
7057,9 04 1969,Paraguay,Argentina,0,0,Friendly,Asunci??n,Paraguay,FALSE
7058,10 04 1969,Luxembourg,Mexico,2,1,Friendly,Luxembourg,Luxembourg,FALSE
7059,16 04 1969,Belgium,Mexico,2,0,Friendly,Brussels,Belgium,FALSE
7060,16 04 1969,German DR,Wales,2,1,FIFA World Cup qualification,Dresden,German DR,FALSE
7061,16 04 1969,Greece,Romania,2,2,FIFA World Cup qualification,Piraeus,Greece,FALSE
7062,16 04 1969,Netherlands,Czechoslovakia,2,0,Friendly,Rotterdam,Netherlands,FALSE
7063,16 04 1969,Portugal,Switzerland,0,2,FIFA World Cup qualification,Lisbon,Portugal,FALSE
7064,16 04 1969,Scotland,Germany,1,1,FIFA World Cup qualification,Glasgow,Scotland,FALSE
7065,19 04 1969,Cyprus,Austria,1,2,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
7066,20 04 1969,Haiti,United States,2,0,FIFA World Cup qualification,Port-au-Prince,Haiti,FALSE
7067,20 04 1969,Poland,Luxembourg,8,1,FIFA World Cup qualification,Cracow,Poland,FALSE
7068,23 04 1969,Bulgaria,Luxembourg,2,1,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
7069,23 04 1969,Israel,Austria,1,1,Friendly,Ramat-Gan,Israel,FALSE
7070,23 04 1969,Spain,Mexico,0,0,Friendly,Seville,Spain,FALSE
7071,26 04 1969,French Guiana,Suriname,1,2,Friendly,Cayenne,French Guiana,FALSE
7072,27 04 1969,Malta,Austria,1,3,Friendly,G??ira,Malta,FALSE
7073,27 04 1969,Tunisia,Morocco,0,0,FIFA World Cup qualification,Tunis,Tunisia,FALSE
7074,30 04 1969,France,Romania,1,0,Friendly,Paris,France,FALSE
7075,30 04 1969,Spain,Yugoslavia,2,1,FIFA World Cup qualification,Barcelona,Spain,FALSE
7076,30 04 1969,Turkey,Poland,1,3,Friendly,Ankara,Turkey,FALSE
7077,1 05 1969,Sweden,Mexico,1,0,Friendly,Malm??,Sweden,FALSE
7078,3 05 1969,Northern Ireland,England,1,3,British Championship,Belfast,Northern Ireland,FALSE
7079,3 05 1969,Wales,Scotland,3,5,British Championship,Wrexham,Wales,FALSE
7080,4 05 1969,Ethiopia,Sudan,1,1,FIFA World Cup qualification,Addis Abeba,Ethiopia,FALSE
7081,4 05 1969,Republic of Ireland,Czechoslovakia,1,2,FIFA World Cup qualification,Dublin,Republic of Ireland,FALSE
7082,4 05 1969,Portugal,Greece,2,2,FIFA World Cup qualification,Porto,Portugal,FALSE
7083,6 05 1969,Denmark,Mexico,3,1,Friendly,Copenhagen,Denmark,FALSE
7084,6 05 1969,Scotland,Northern Ireland,1,1,British Championship,Glasgow,Scotland,FALSE
7085,6 05 1969,Togo,Guinea,1,1,African Cup of Nations qualification,Lom??,Togo,FALSE
7086,7 05 1969,England,Wales,2,1,British Championship,London,England,FALSE
7087,7 05 1969,Netherlands,Poland,1,0,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE
7088,8 05 1969,Colombia,Peru,1,3,Friendly,Bogot??,Colombia,FALSE
7089,8 05 1969,Norway,Mexico,0,2,Friendly,Oslo,Norway,FALSE
7090,10 05 1969,England,Scotland,4,1,British Championship,London,England,FALSE
7091,10 05 1969,Germany,Austria,1,0,FIFA World Cup qualification,Nuremberg,Germany,FALSE
7092,10 05 1969,Nigeria,Ghana,2,1,FIFA World Cup qualification,Ibadan,Nigeria,FALSE
7093,10 05 1969,Northern Ireland,Wales,0,0,British Championship,Belfast,Northern Ireland,FALSE
7094,11 05 1969,Sudan,Ethiopia,3,1,FIFA World Cup qualification,Khartoum,Sudan,FALSE
7095,11 05 1969,United States,Haiti,0,1,FIFA World Cup qualification,San Diego,United States,FALSE
7096,14 05 1969,El Salvador,Peru,1,4,Friendly,San Salvador,El Salvador,FALSE
7097,14 05 1969,Switzerland,Romania,0,1,FIFA World Cup qualification,Lausanne,Switzerland,FALSE
7098,17 05 1969,Scotland,Cyprus,8,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
7099,18 05 1969,Ghana,Nigeria,1,1,FIFA World Cup qualification,Accra,Ghana,FALSE
7100,18 05 1969,Morocco,Tunisia,0,0,FIFA World Cup qualification,Casablanca,Morocco,FALSE
7101,20 05 1969,Mexico,Peru,0,1,Friendly,Mexico City,Mexico,FALSE
7102,21 05 1969,Germany,Cyprus,12,0,FIFA World Cup qualification,Essen,Germany,FALSE
7103,22 05 1969,Guinea,Gambia,6,2,Friendly,Conakry,Guinea,FALSE
7104,22 05 1969,Mexico,Peru,3,0,Friendly,Le??n,Mexico,FALSE
7105,22 05 1969,Sweden,Finland,4,0,Nordic Championship,V??xj??,Sweden,FALSE
7106,24 05 1969,Italy,Bulgaria,0,0,Friendly,Turin,Italy,FALSE
7107,25 05 1969,Hungary,Czechoslovakia,2,0,FIFA World Cup qualification,Budapest,Hungary,FALSE
7108,27 05 1969,Denmark,Republic of Ireland,2,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
7109,28 05 1969,Chile,Argentina,1,1,Friendly,Santiago,Chile,FALSE
7110,1 06 1969,Mexico,England,0,0,Friendly,Mexico City,Mexico,FALSE
7111,1 06 1969,Sweden,Norway,4,2,Nordic Championship,Gothenburg,Sweden,FALSE
7112,3 06 1969,Mexico,England,0,4,Friendly,Guadalajara,Mexico,FALSE
7113,4 06 1969,Finland,Yugoslavia,1,5,FIFA World Cup qualification,Helsinki,Finland,FALSE
7114,8 06 1969,Honduras,El Salvador,1,0,FIFA World Cup qualification,Tegucigalpa,Honduras,FALSE
